index,artist,track,album,album_name,album_type,album_date,album_tracks,album_pic,indexOf,genres,year,alphaname
708,Chuck Berry,You Can't Catch Me,The Great Twenty-Eight,The Great Twenty-Eight,Compilation,1982-01-01,"Maybellene (02:20)/Thirty Days (02:22)/You Can't Catch Me (02:42)/Too Much Monkey Business (02:53)/Brown Eyed Handsome Man (02:15)/Roll Over Beethoven (02:22)/Havana Moon (03:05)/School Day (Ring Ring Goes The Bell) (02:40)/Rock And Roll Music (02:30)/Oh Baby Doll (02:35)/Reelin' And Rockin' (03:14)/Sweet Little Sixteen - Demo (03:00)/Johnny B. Goode (02:38)/Around And Around (02:39)/Carol (02:46)/Beautiful Delilah (02:07)/Memphis, Tennessee (02:11)/Sweet Little Rock 'N' Roller (02:20)/Little Queenie (02:40)/Almost Grown (02:19)/Back In The U.S.A. (02:25)/Let It Rock (01:45)/Bye Bye Johnny (02:03)/I'm Talking About You (01:45)/Come On (01:48)/Nadine (02:33)/No Particular Place To Go (02:40)/I Want To Be Your Driver (02:13",https://i.scdn.co/image/ab67616d00001e02588ce535694720ecb7ee9ce4,39.0,Blues/Blues Rock/Classic Rock/Rock/Rock-and-roll/Rockabilly/Soul,1982,"Berry, Chuck"
397,Bill Bruford's Earthworks,Thud,Earthworks,Earthworks,Album,1987-01-01,Thud (04:13)/Making A Song And Dance (05:56)/Up North (05:28)/Pressure (07:26)/My Heart Declares A Holiday (04:40)/Emotional Shirt (04:47)/It Needn't End In Tears (05:14)/The Shepherd Is Eternal (01:51)/Bridge Of Inhibition (04:16,https://i.scdn.co/image/ab67616d00001e024bc930c7f5e29add64fb753f,0.0,Jazz Drums/Jazz Fusion/Progressive Rock,1987,Bill Bruford's Earthworks
393,Bill Bruford's Earthworks,Making A Song And Dance,Earthworks,Earthworks,Album,1987-01-01,Thud (04:13)/Making A Song And Dance (05:56)/Up North (05:28)/Pressure (07:26)/My Heart Declares A Holiday (04:40)/Emotional Shirt (04:47)/It Needn't End In Tears (05:14)/The Shepherd Is Eternal (01:51)/Bridge Of Inhibition (04:16,https://i.scdn.co/image/ab67616d00001e024bc930c7f5e29add64fb753f,13.0,Jazz Drums/Jazz Fusion/Progressive Rock,1987,Bill Bruford's Earthworks
398,Bill Bruford's Earthworks,Up North,Earthworks,Earthworks,Album,1987-01-01,Thud (04:13)/Making A Song And Dance (05:56)/Up North (05:28)/Pressure (07:26)/My Heart Declares A Holiday (04:40)/Emotional Shirt (04:47)/It Needn't End In Tears (05:14)/The Shepherd Is Eternal (01:51)/Bridge Of Inhibition (04:16,https://i.scdn.co/image/ab67616d00001e024bc930c7f5e29add64fb753f,45.0,Jazz Drums/Jazz Fusion/Progressive Rock,1987,Bill Bruford's Earthworks
394,Bill Bruford's Earthworks,My Heart Declares A Holiday,Earthworks,Earthworks,Album,1987-01-01,Thud (04:13)/Making A Song And Dance (05:56)/Up North (05:28)/Pressure (07:26)/My Heart Declares A Holiday (04:40)/Emotional Shirt (04:47)/It Needn't End In Tears (05:14)/The Shepherd Is Eternal (01:51)/Bridge Of Inhibition (04:16,https://i.scdn.co/image/ab67616d00001e024bc930c7f5e29add64fb753f,79.0,Jazz Drums/Jazz Fusion/Progressive Rock,1987,Bill Bruford's Earthworks
391,Bill Bruford's Earthworks,Emotional Shirt,Earthworks,Earthworks,Album,1987-01-01,Thud (04:13)/Making A Song And Dance (05:56)/Up North (05:28)/Pressure (07:26)/My Heart Declares A Holiday (04:40)/Emotional Shirt (04:47)/It Needn't End In Tears (05:14)/The Shepherd Is Eternal (01:51)/Bridge Of Inhibition (04:16,https://i.scdn.co/image/ab67616d00001e024bc930c7f5e29add64fb753f,115.0,Jazz Drums/Jazz Fusion/Progressive Rock,1987,Bill Bruford's Earthworks
392,Bill Bruford's Earthworks,It Needn't End In Tears,Earthworks,Earthworks,Album,1987-01-01,Thud (04:13)/Making A Song And Dance (05:56)/Up North (05:28)/Pressure (07:26)/My Heart Declares A Holiday (04:40)/Emotional Shirt (04:47)/It Needn't End In Tears (05:14)/The Shepherd Is Eternal (01:51)/Bridge Of Inhibition (04:16,https://i.scdn.co/image/ab67616d00001e024bc930c7f5e29add64fb753f,139.0,Jazz Drums/Jazz Fusion/Progressive Rock,1987,Bill Bruford's Earthworks
396,Bill Bruford's Earthworks,The Shepherd Is Eternal,Earthworks,Earthworks,Album,1987-01-01,Thud (04:13)/Making A Song And Dance (05:56)/Up North (05:28)/Pressure (07:26)/My Heart Declares A Holiday (04:40)/Emotional Shirt (04:47)/It Needn't End In Tears (05:14)/The Shepherd Is Eternal (01:51)/Bridge Of Inhibition (04:16,https://i.scdn.co/image/ab67616d00001e024bc930c7f5e29add64fb753f,171.0,Jazz Drums/Jazz Fusion/Progressive Rock,1987,Bill Bruford's Earthworks
395,Bill Bruford's Earthworks,Pressure,Earthworks,Earthworks,Album,1987-03-06,Thud (04:14)/Making a Song and Dance (05:56)/Up North (05:28)/Pressure (07:26)/My Heart Declares a Holiday (04:40)/Emotional Shirt (04:47)/It Needn't End in Tears (05:14)/The Shepherd Is Eternal (01:51)/Bridge of Inhibition (04:23)/A Stone's Throw (09:00)/All Heaven Broke Loose (08:27,https://i.scdn.co/image/ab67616d00001e02f954ea4d1cb39ecbba8e0b9b,62.0,Jazz Drums/Jazz Fusion/Progressive Rock,1987,Bill Bruford's Earthworks
390,Bill Bruford's Earthworks,Bridge of Inhibition,Earthworks,Earthworks,Album,1987-03-06,Thud (04:14)/Making a Song and Dance (05:56)/Up North (05:28)/Pressure (07:26)/My Heart Declares a Holiday (04:40)/Emotional Shirt (04:47)/It Needn't End in Tears (05:14)/The Shepherd Is Eternal (01:51)/Bridge of Inhibition (04:23)/A Stone's Throw (09:00)/All Heaven Broke Loose (08:27,https://i.scdn.co/image/ab67616d00001e02f954ea4d1cb39ecbba8e0b9b,203.0,Jazz Drums/Jazz Fusion/Progressive Rock,1987,Bill Bruford's Earthworks
389,Bill Bruford's Earthworks,A Stone's Throw,Earthworks,Earthworks,Album,1987-03-06,Thud (04:14)/Making a Song and Dance (05:56)/Up North (05:28)/Pressure (07:26)/My Heart Declares a Holiday (04:40)/Emotional Shirt (04:47)/It Needn't End in Tears (05:14)/The Shepherd Is Eternal (01:51)/Bridge of Inhibition (04:23)/A Stone's Throw (09:00)/All Heaven Broke Loose (08:27,https://i.scdn.co/image/ab67616d00001e02f954ea4d1cb39ecbba8e0b9b,232.0,Jazz Drums/Jazz Fusion/Progressive Rock,1987,Bill Bruford's Earthworks
434,Black Sabbath,Zeitgeist,13,13,Album,2013-01-01,End Of The Beginning (08:06)/God Is Dead? (08:52)/Loner (04:59)/Zeitgeist (04:37)/Age Of Reason (07:01)/Live Forever (04:46)/Damaged Soul (07:51)/Dear Father (07:20)/Methademic (05:58)/Peace Of Mind (03:40)/Pariah (05:34)/Dirty Women - Live in Australia / 2013 (07:20,https://i.scdn.co/image/ab67616d00001e02a7e7bfdfd15d41435f17ba64,64.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,2013,Black Sabbath
419,Black Sabbath,Behind the Wall of Sleep - 2009 Remaster,Black Sabbath,Black Sabbath,Album,1970-02-13,"Black Sabbath - 2009 Remaster (06:20)/The Wizard - 2009 Remaster (04:22)/Behind the Wall of Sleep - 2009 Remaster (03:37)/N.I.B. - 2009 Remaster (06:06)/Evil Woman, Don't Play Your Games with Me - 2009 Remaster (03:20)/Sleeping Village - 2009 Remaster (03:46)/Warning - 2009 Remaster (10:32)/Wicked World - 2009 Remaster (04:44",https://i.scdn.co/image/ab67616d00001e02e61731abae915074b93416e9,73.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1970,Black Sabbath
425,Black Sabbath,N.I.B. - 2009 Remaster,Black Sabbath,Black Sabbath,Album,1970-02-13,"Black Sabbath - 2009 Remaster (06:20)/The Wizard - 2009 Remaster (04:22)/Behind the Wall of Sleep - 2009 Remaster (03:37)/N.I.B. - 2009 Remaster (06:06)/Evil Woman, Don't Play Your Games with Me - 2009 Remaster (03:20)/Sleeping Village - 2009 Remaster (03:46)/Warning - 2009 Remaster (10:32)/Wicked World - 2009 Remaster (04:44",https://i.scdn.co/image/ab67616d00001e02e61731abae915074b93416e9,122.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1970,Black Sabbath
431,Black Sabbath,Sleeping Village - 2009 Remaster,Black Sabbath,Black Sabbath,Album,1970-02-13,"Black Sabbath - 2009 Remaster (06:20)/The Wizard - 2009 Remaster (04:22)/Behind the Wall of Sleep - 2009 Remaster (03:37)/N.I.B. - 2009 Remaster (06:06)/Evil Woman, Don't Play Your Games with Me - 2009 Remaster (03:20)/Sleeping Village - 2009 Remaster (03:46)/Warning - 2009 Remaster (10:32)/Wicked World - 2009 Remaster (04:44",https://i.scdn.co/image/ab67616d00001e02e61731abae915074b93416e9,219.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1970,Black Sabbath
433,Black Sabbath,The Wizard,Black Sabbath (2014 Remaster),Black Sabbath (2014 Remaster),Album,1970-02-13,Black Sabbath - 2014 Remaster (06:18)/The Wizard - 2014 Remaster (04:22)/Wasp / Behind the Wall of Sleep / Bassically / N.I.B. - 2014 Remaster (09:43)/Wicked World - 2013 Remaster (04:45)/A Bit of Finger / Sleeping Village / Warning - 2013 Remaster (14:13,https://i.scdn.co/image/ab67616d00001e02975ae67d8fb422586b8e2f83,38.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1970,Black Sabbath
420,Black Sabbath,Children of the Sea,Heaven & Hell,Heaven & Hell,Album,1980-04-25,Neon Knights (03:51)/Children of the Sea (05:35)/Lady Evil (04:22)/Heaven and Hell (06:57)/Wishing Well (04:04)/Die Young (04:42)/Walk Away (04:23)/Lonely Is the Word (05:50,https://i.scdn.co/image/ab67616d00001e02a48447e72e8c507054c2ec2e,21.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1980,Black Sabbath
422,Black Sabbath,Heaven and Hell,Heaven & Hell,Heaven & Hell,Album,1980-04-25,Neon Knights (03:51)/Children of the Sea (05:35)/Lady Evil (04:22)/Heaven and Hell (06:57)/Wishing Well (04:04)/Die Young (04:42)/Walk Away (04:23)/Lonely Is the Word (05:50,https://i.scdn.co/image/ab67616d00001e02a48447e72e8c507054c2ec2e,67.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1980,Black Sabbath
426,Black Sabbath,Orchid (2009 Remaster),Master of Reality,Master of Reality,Album,1971-07-21,Sweet Leaf (2009 Remaster) (05:02)/After Forever (2009 Remaster) (05:24)/Embryo (2009 Remaster) (00:28)/Children of the Grave (2009 Remaster) (05:15)/Orchid (2009 Remaster) (01:31)/Lord of this World (2009 Remaster) (05:24)/Solitude (2009 Remaster) (05:01)/Into the Void (2009 Remaster) (06:11,https://i.scdn.co/image/ab67616d00001e0295326acf47fb8dd45e61c8d3,150.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1971,Black Sabbath
432,Black Sabbath,Solitude (2009 Remaster),Master of Reality,Master of Reality,Album,1971-07-21,Sweet Leaf (2009 Remaster) (05:02)/After Forever (2009 Remaster) (05:24)/Embryo (2009 Remaster) (00:28)/Children of the Grave (2009 Remaster) (05:15)/Orchid (2009 Remaster) (01:31)/Lord of this World (2009 Remaster) (05:24)/Solitude (2009 Remaster) (05:01)/Into the Void (2009 Remaster) (06:11,https://i.scdn.co/image/ab67616d00001e0295326acf47fb8dd45e61c8d3,224.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1971,Black Sabbath
423,Black Sabbath,Into the Void (2009 Remaster),Master of Reality,Master of Reality,Album,1971-07-21,Sweet Leaf (2009 Remaster) (05:02)/After Forever (2009 Remaster) (05:24)/Embryo (2009 Remaster) (00:28)/Children of the Grave (2009 Remaster) (05:15)/Orchid (2009 Remaster) (01:31)/Lord of this World (2009 Remaster) (05:24)/Solitude (2009 Remaster) (05:01)/Into the Void (2009 Remaster) (06:11,https://i.scdn.co/image/ab67616d00001e0295326acf47fb8dd45e61c8d3,257.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1971,Black Sabbath
428,Black Sabbath,Paranoid - 2009 Remaster,Paranoid,Paranoid,Album,1970-09-18,War Pigs - 2009 Remaster (07:55)/Paranoid - 2009 Remaster (02:47)/Planet Caravan - 2009 Remaster (04:29)/Iron Man - 2009 Remaster (05:54)/Electric Funeral - 2009 Remaster (04:49)/Hand of Doom - 2009 Remaster (07:07)/Rat Salad - 2009 Remaster (02:29)/Fairies Wear Boots - 2009 Remaster (06:13,https://i.scdn.co/image/ab67616d00001e02605b25c031f809d78054a13c,33.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1970,Black Sabbath
421,Black Sabbath,Hand of Doom - 2009 Remaster,Paranoid,Paranoid,Album,1970-09-18,War Pigs - 2009 Remaster (07:55)/Paranoid - 2009 Remaster (02:47)/Planet Caravan - 2009 Remaster (04:29)/Iron Man - 2009 Remaster (05:54)/Electric Funeral - 2009 Remaster (04:49)/Hand of Doom - 2009 Remaster (07:07)/Rat Salad - 2009 Remaster (02:29)/Fairies Wear Boots - 2009 Remaster (06:13,https://i.scdn.co/image/ab67616d00001e02605b25c031f809d78054a13c,179.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1970,Black Sabbath
429,Black Sabbath,Rat Salad - 2009 Remaster,Paranoid,Paranoid,Album,1970-09-18,War Pigs - 2009 Remaster (07:55)/Paranoid - 2009 Remaster (02:47)/Planet Caravan - 2009 Remaster (04:29)/Iron Man - 2009 Remaster (05:54)/Electric Funeral - 2009 Remaster (04:49)/Hand of Doom - 2009 Remaster (07:07)/Rat Salad - 2009 Remaster (02:29)/Fairies Wear Boots - 2009 Remaster (06:13,https://i.scdn.co/image/ab67616d00001e02605b25c031f809d78054a13c,216.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1970,Black Sabbath
427,Black Sabbath,Paranoid,Paranoid (Remaster),Paranoid (Remaster),Album,1970-09-18,War Pigs / Luke's Wall - 2012 - Remaster (07:54)/Paranoid - 2012 - Remaster (02:48)/Planet Caravan - 2012 - Remaster (04:29)/Iron Man - 2012 - Remaster (05:55)/Electric Funeral - 2012 - Remaster (04:49)/Hand of Doom - 2012 - Remaster (07:08)/Rat Salad - 2012 - Remaster (02:30)/Jack the Stripper / Fairies Wear Boots - 2012 - Remaster (06:12,https://i.scdn.co/image/ab67616d00001e02d5fccf9ce08b6a1e7d12a222,49.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1970,Black Sabbath
430,Black Sabbath,Sabbath Bloody Sabbath (2009 Remaster),Sabbath Bloody Sabbath,Sabbath Bloody Sabbath,Album,1973-12-01,Sabbath Bloody Sabbath (2009 Remaster) (05:44)/A National Acrobat (2009 Remaster) (06:15)/Fluff (2009 Remaster) (04:08)/Sabbra Cadabra (2009 Remaster) (05:55)/Killing Yourself to Live (2009 Remaster) (05:38)/Who Are You? (2009 Remaster) (04:10)/Looking for Today (2009 Remaster) (04:58)/Spiral Architect (2009 Remaster) (05:28,https://i.scdn.co/image/ab67616d00001e02e3eaed3e5895ca02d5b6a868,0.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1973,Black Sabbath
418,Black Sabbath,A National Acrobat (2009 Remaster),Sabbath Bloody Sabbath,Sabbath Bloody Sabbath,Album,1973-12-01,Sabbath Bloody Sabbath (2009 Remaster) (05:44)/A National Acrobat (2009 Remaster) (06:15)/Fluff (2009 Remaster) (04:08)/Sabbra Cadabra (2009 Remaster) (05:55)/Killing Yourself to Live (2009 Remaster) (05:38)/Who Are You? (2009 Remaster) (04:10)/Looking for Today (2009 Remaster) (04:58)/Spiral Architect (2009 Remaster) (05:28,https://i.scdn.co/image/ab67616d00001e02e3eaed3e5895ca02d5b6a868,47.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1973,Black Sabbath
424,Black Sabbath,Laguna Sunrise - 2009 Remaster,Vol. 4,Vol. 4,Album,1972-09-25,Wheels of Confusion - 2009 Remaster (07:59)/Tomorrow's Dream - 2009 Remaster (03:10)/Changes - 2009 Remaster (04:44)/FX - 2009 Remaster (01:42)/Supernaut - 2009 Remaster (04:41)/Snowblind - 2009 Remaster (05:28)/Cornucopia - 2009 Remaster (03:51)/Laguna Sunrise - 2009 Remaster (02:50)/St. Vitus Dance - 2009 Remaster (02:26)/Under the Sun - 2009 Remaster (05:53,https://i.scdn.co/image/ab67616d00001e020a774ec695cc0a967250b966,247.0,Album Rock/Alternative Metal/Birmingham Metal/Classic Rock/Hard Rock/Metal/Rock/Stoner Rock/Uk Doom Metal,1972,Black Sabbath
437,Blind Faith,Had To Cry Today,Blind Faith,Blind Faith,Album,1969-08,Had To Cry Today (08:48)/Can't Find My Way Home (03:16)/Well All Right (04:27)/Presence Of The Lord (04:49)/Sea Of Joy (05:22)/Do What You Like (15:18,https://i.scdn.co/image/ab67616d00001e02a8e327d9ae533452ea8e613b,0.0,Blues/Blues Rock/Classic Rock/Country Rock/Electric Blues/Folk Rock/Mellow Gold/Roots Rock/Singer-songwriter/Southern Rock/Supergroup/Symphonic Rock,1969,Blind Faith
441,Blind Faith,Well All Right,Blind Faith,Blind Faith,Album,1969-08,Had To Cry Today (08:48)/Can't Find My Way Home (03:16)/Well All Right (04:27)/Presence Of The Lord (04:49)/Sea Of Joy (05:22)/Do What You Like (15:18,https://i.scdn.co/image/ab67616d00001e02a8e327d9ae533452ea8e613b,56.0,Blues/Blues Rock/Classic Rock/Country Rock/Electric Blues/Folk Rock/Mellow Gold/Roots Rock/Singer-songwriter/Southern Rock/Supergroup/Symphonic Rock,1969,Blind Faith
438,Blind Faith,Presence Of The Lord,Blind Faith,Blind Faith,Album,1969-08,Had To Cry Today (08:48)/Can't Find My Way Home (03:16)/Well All Right (04:27)/Presence Of The Lord (04:49)/Sea Of Joy (05:22)/Do What You Like (15:18,https://i.scdn.co/image/ab67616d00001e02a8e327d9ae533452ea8e613b,79.0,Blues/Blues Rock/Classic Rock/Country Rock/Electric Blues/Folk Rock/Mellow Gold/Roots Rock/Singer-songwriter/Southern Rock/Supergroup/Symphonic Rock,1969,Blind Faith
439,Blind Faith,Sea Of Joy,Blind Faith,Blind Faith,Album,1969-08,Had To Cry Today (08:48)/Can't Find My Way Home (03:16)/Well All Right (04:27)/Presence Of The Lord (04:49)/Sea Of Joy (05:22)/Do What You Like (15:18,https://i.scdn.co/image/ab67616d00001e02a8e327d9ae533452ea8e613b,108.0,Blues/Blues Rock/Classic Rock/Country Rock/Electric Blues/Folk Rock/Mellow Gold/Roots Rock/Singer-songwriter/Southern Rock/Supergroup/Symphonic Rock,1969,Blind Faith
440,Blind Faith,"Under My Thumb - Live: Hyde Park, London 7th June 1969",Hyde Park '69,Hyde Park '69,Album,2020-01-21,"Intro / Well… All Right - Live: Hyde Park, London 7th June 1969 (07:52)/Sea Of Joy - Live: Hyde Park, London 7th June 1969 (06:13)/Under My Thumb - Live: Hyde Park, London 7th June 1969 (06:06)/Can’t Find My Way Home - Live: Hyde Park, London 7th June 1969 (06:13)/Sleeping In The Ground - Live: Hyde Park, London 7th June 1969 (04:41)/Do What You Like - Live: Hyde Park, London 7th June 1969 (05:30)/Presence Of The Lord - Live: Hyde Park, London 7th June 1969 (06:28)/Means To An End - Live: Hyde Park, London 7th June 1969 (04:21)/Had To Cry Today / Outro - Live: Hyde Park, London 7th June 1969 (07:39",https://i.scdn.co/image/ab67616d00001e02accedc78b3cff641f052a366,131.0,Blues/Blues Rock/Classic Rock/Country Rock/Electric Blues/Folk Rock/Mellow Gold/Roots Rock/Singer-songwriter/Southern Rock/Supergroup/Symphonic Rock,2020,Blind Faith
436,Blind Faith,"Can’t Find My Way Home - Live: Hyde Park, London 7th June 1969",Hyde Park '69,Hyde Park '69,Album,2020-01-21,"Intro / Well… All Right - Live: Hyde Park, London 7th June 1969 (07:52)/Sea Of Joy - Live: Hyde Park, London 7th June 1969 (06:13)/Under My Thumb - Live: Hyde Park, London 7th June 1969 (06:06)/Can’t Find My Way Home - Live: Hyde Park, London 7th June 1969 (06:13)/Sleeping In The Ground - Live: Hyde Park, London 7th June 1969 (04:41)/Do What You Like - Live: Hyde Park, London 7th June 1969 (05:30)/Presence Of The Lord - Live: Hyde Park, London 7th June 1969 (06:28)/Means To An End - Live: Hyde Park, London 7th June 1969 (04:21)/Had To Cry Today / Outro - Live: Hyde Park, London 7th June 1969 (07:39",https://i.scdn.co/image/ab67616d00001e02accedc78b3cff641f052a366,194.0,Blues/Blues Rock/Classic Rock/Country Rock/Electric Blues/Folk Rock/Mellow Gold/Roots Rock/Singer-songwriter/Southern Rock/Supergroup/Symphonic Rock,2020,Blind Faith
435,Blind Faith,Can't Find My Way,y,Blind Faith,Album,1969-08,Had To Cry Today (08:48)/Can't Find My Way Home (03:16)/Well All Right (04:26)/Presence Of The Lord (04:47)/Sea Of Joy (05:21)/Do What You Like (15:18,https://i.scdn.co/image/ab67616d00001e0227f2d001b8f00603795ec93f,25.0,Blues/Blues Rock/Classic Rock/Country Rock/Electric Blues/Folk Rock/Mellow Gold/Roots Rock/Singer-songwriter/Southern Rock/Supergroup/Symphonic Rock,1969,Blind Faith
444,"Blood, Sweat & Tears",Go Down Gamblin',"B, S & T; 4","B, S & T; 4",Album,1971-06,"Go Down Gamblin' (04:15)/Cowboys and Indians (03:08)/John the Baptist (Holy John) (03:35)/Redemption (05:12)/Lisa, Listen to Me (02:58)/A Look to My Heart - Instrumental (00:53)/High on a Mountain (03:14)/Valentine's Day (03:57)/Take Me in Your Arms (Rock Me a Little While) (03:28)/For My Lady (03:25)/Mama Gets High (04:10)/A Look to My Heart - Duet [Instrumental] (02:08",https://i.scdn.co/image/ab67616d00001e025ff4876eec67164535deb3ca,0.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk/Folk Rock/Jazz Rock/Mellow Gold/Singer-songwriter/Soft Rock,1971,"Blood, Sweat & Tears"
