artist,track,album,album_name,album_type,album_date,album_tracks,album_pic,indexOf,genres,year,alphaname
Bill Frisell,You Only Live Twice,When You Wish Upon a Star,When You Wish Upon a Star,Album,2016-01-29,"To Kill a Mockingbird, Pt. 1 (03:10)/To Kill a Mockingbird, Pt. 2 (04:52)/You Only Live Twice (05:10)/Psycho, Pt. 1 (01:58)/Psycho, Pt. 2 (02:07)/The Shadow of Your Smile (05:10)/Bonanza (01:35)/Once Upon a Time in the West (Theme) (04:09)/As a Judgement (04:30)/Farewell to Cheyenne (04:35)/When You Wish Upon a Star (03:08)/Tales from the Far Side (04:59)/Moon River (03:46)/The Godfather (09:32)/The Bad and the Beautiful (02:56)/Happy Trails (01:49)",https://i.scdn.co/image/ab67616d00001e02e63c5d13b48c155adaa49fac,74.0,Jazz Guitar,2016,"Frisell, Bill"
Arlo Guthrie,Alice's Restaurant Massacree,Alice's Restaurant,Alice's Restaurant,Album,1967-08-28,Alice's Restaurant Massacree (18:36)/Chilling of the Evening (03:04)/Ring A-Around-A-Rosy Rag (02:15)/Now and Then (02:23)/I'm Going Home (03:18)/The Motorcycle Song (02:50)/Highway in the Wind (02:41),https://i.scdn.co/image/ab67616d00001e02602d1ad2960e815530034ab6,0.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1967,"Guthrie, Arlo"
Arlo Guthrie,Ring A-Around-A-Rosy Rag,Alice's Restaurant,Alice's Restaurant,Album,1967-08-28,Alice's Restaurant Massacree (18:36)/Chilling of the Evening (03:04)/Ring A-Around-A-Rosy Rag (02:15)/Now and Then (02:23)/I'm Going Home (03:18)/The Motorcycle Song (02:50)/Highway in the Wind (02:41),https://i.scdn.co/image/ab67616d00001e02602d1ad2960e815530034ab6,69.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1967,"Guthrie, Arlo"
Arlo Guthrie,The Motorcycle Song,Alice's Restaurant,Alice's Restaurant,Album,1967-08-28,Alice's Restaurant Massacree (18:36)/Chilling of the Evening (03:04)/Ring A-Around-A-Rosy Rag (02:15)/Now and Then (02:23)/I'm Going Home (03:18)/The Motorcycle Song (02:50)/Highway in the Wind (02:41),https://i.scdn.co/image/ab67616d00001e02602d1ad2960e815530034ab6,146.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1967,"Guthrie, Arlo"
Arlo Guthrie,Highway in the Wind,Alice's Restaurant,Alice's Restaurant,Album,1967-08-28,Alice's Restaurant Massacree (18:36)/Chilling of the Evening (03:04)/Ring A-Around-A-Rosy Rag (02:15)/Now and Then (02:23)/I'm Going Home (03:18)/The Motorcycle Song (02:50)/Highway in the Wind (02:41),https://i.scdn.co/image/ab67616d00001e02602d1ad2960e815530034ab6,174.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1967,"Guthrie, Arlo"
Arlo Guthrie,Walking Song,Amigo,Amigo,Album,2008-08-01,Guabi Guabi (02:30)/Darkest Hour (04:07)/Massachusetts (03:13)/Victor Jara (04:20)/Patriots' Dream (02:54)/Grocery Blues (02:11)/Walking Song (03:10)/My Love (02:46)/Manzanillo Bay (04:24)/Ocean Crossing (03:25)/Connection (02:41),https://i.scdn.co/image/ab67616d00001e02198d3e4595c2b05a40a5f82f,129.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2008,"Guthrie, Arlo"
Arlo Guthrie,Connection,Amigo,Amigo,Album,2008-08-01,Guabi Guabi (02:30)/Darkest Hour (04:07)/Massachusetts (03:13)/Victor Jara (04:20)/Patriots' Dream (02:54)/Grocery Blues (02:11)/Walking Song (03:10)/My Love (02:46)/Manzanillo Bay (04:24)/Ocean Crossing (03:25)/Connection (02:41),https://i.scdn.co/image/ab67616d00001e02198d3e4595c2b05a40a5f82f,212.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2008,"Guthrie, Arlo"
Arlo Guthrie,Wouldn't You Believe It - Remastered,Arlo (Remastered),Arlo (Remastered),Album,1968-07-22,The Motorcycle Song - Remastered (07:57)/Wouldn't You Believe It - Remastered (03:22)/Try Me One More Time - Remastered (02:14)/John Looked Down - Remastered (02:22)/Meditation (Wave Upon Wave) - Remastered (06:38)/Standing at the Threshold - Remastered (02:34)/FBI Story - Remastered (05:35)/The Pause of Mr. Claus - Remastered (02:21),https://i.scdn.co/image/ab67616d00001e025d1118166c0538ad38f21c68,41.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1968,"Guthrie, Arlo"
Arlo Guthrie,Anytime,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,0.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,The City of New Orleans,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,16.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,Lightning Bar Blues,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,48.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,Shackles and Chains,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,76.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,1913 Massacre,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,104.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,Somebody Turned on the Light,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,126.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,Ukulele Lady,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,163.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,When the Ship Comes In,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,184.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,Mapleview (20%) Rag,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,215.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,Days Are Short,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,243.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,Hobo's Lullaby,Hobo's Lullaby (Remastered 2004),Hobo's Lullaby (Remastered 2004),Album,2004,Anytime (01:50)/The City of New Orleans (04:34)/Lightning Bar Blues (02:52)/Shackles and Chains (02:51)/1913 Massacre (04:20)/Somebody Turned on the Light (03:19)/Ukulele Lady (03:24)/When the Ship Comes In (04:27)/Mapleview (20%) Rag (02:08)/Days Are Short (04:17)/Hobo's Lullaby (03:57),https://i.scdn.co/image/ab67616d00001e0274247191ae5522a1da395209,266.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2004,"Guthrie, Arlo"
Arlo Guthrie,Uncle Jeff,Last of the Brooklyn Cowboys (Remastered 2004),Last of the Brooklyn Cowboys (Remastered 2004),Album,1973-08-16,Farrell O'Gara (02:49)/Gypsy Davy (03:44)/This Troubled Mind of Mine (02:27)/Week on the Rag (02:23)/Miss the Mississippi and You (02:55)/Lovesick Blues (02:35)/Uncle Jeff (00:56)/Gates of Eden (05:16)/Last Train (03:06)/Cowboy Song (03:42)/Sailor's Bonnett (01:23)/Cooper's Lament (02:47)/Ramblin' 'Round (03:13),https://i.scdn.co/image/ab67616d00001e02c41b3b2592843bf8f2665bb6,161.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1973,"Guthrie, Arlo"
Arlo Guthrie,Last Train,Last of the Brooklyn Cowboys (Remastered 2004),Last of the Brooklyn Cowboys (Remastered 2004),Album,1973-08-16,Farrell O'Gara (02:49)/Gypsy Davy (03:44)/This Troubled Mind of Mine (02:27)/Week on the Rag (02:23)/Miss the Mississippi and You (02:55)/Lovesick Blues (02:35)/Uncle Jeff (00:56)/Gates of Eden (05:16)/Last Train (03:06)/Cowboy Song (03:42)/Sailor's Bonnett (01:23)/Cooper's Lament (02:47)/Ramblin' 'Round (03:13),https://i.scdn.co/image/ab67616d00001e02c41b3b2592843bf8f2665bb6,202.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1973,"Guthrie, Arlo"
Arlo Guthrie,Sailor's Bonnett,Last of the Brooklyn Cowboys (Remastered 2004),Last of the Brooklyn Cowboys (Remastered 2004),Album,1973-08-16,Farrell O'Gara (02:49)/Gypsy Davy (03:44)/This Troubled Mind of Mine (02:27)/Week on the Rag (02:23)/Miss the Mississippi and You (02:55)/Lovesick Blues (02:35)/Uncle Jeff (00:56)/Gates of Eden (05:16)/Last Train (03:06)/Cowboy Song (03:42)/Sailor's Bonnett (01:23)/Cooper's Lament (02:47)/Ramblin' 'Round (03:13),https://i.scdn.co/image/ab67616d00001e02c41b3b2592843bf8f2665bb6,241.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1973,"Guthrie, Arlo"
Arlo Guthrie,St. James Infirmary - Live,Live in Sydney,Live in Sydney,Album,2005-08-09,Chilling of the Evening - Live (04:00)/Oklahoma Hills - Live (02:55)/Intro to St. James Infirmary - Live (01:35)/St. James Infirmary - Live (03:59)/40 Years of Songs - Live (03:08)/When The Ship Comes In - Live (03:32)/The Motorcycle Song– an Education - Live (07:18)/Derroll Adams - Live (05:43)/Portland Town - Live (02:06)/Byrds of Paradise - Live (01:38)/Haleiwa Farewell (Haleiwa Blues) - Live (04:35)/Technology/LA Story - Live (05:22)/Coming into Los Angeles - Live (03:12)/Green Green Rocky Road - Live (02:59)/Intro to Darkest Hour - Live (00:40)/Darkest Hour - Live (03:57)/Last to Leave - Live (02:24)/Steve Goodman - Live (01:09)/City of New Orleans - Live (04:17)/A Poster with Janis Joplin - Live (02:10)/Me and Bobby McgGee - Live (03:56)/My Old Friend - Live (04:26)/This Land is Your Land - Live (09:47)/Remembering Alice - Live (09:01)/Highway in the Wind - Live (05:24),https://i.scdn.co/image/ab67616d00001e02188a04ac6eac6d4bccb6319a,78.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2005,"Guthrie, Arlo"
Arlo Guthrie,Darkest Hour - Live,Live in Sydney,Live in Sydney,Album,2005-08-09,Chilling of the Evening - Live (04:00)/Oklahoma Hills - Live (02:55)/Intro to St. James Infirmary - Live (01:35)/St. James Infirmary - Live (03:59)/40 Years of Songs - Live (03:08)/When The Ship Comes In - Live (03:32)/The Motorcycle Song– an Education - Live (07:18)/Derroll Adams - Live (05:43)/Portland Town - Live (02:06)/Byrds of Paradise - Live (01:38)/Haleiwa Farewell (Haleiwa Blues) - Live (04:35)/Technology/LA Story - Live (05:22)/Coming into Los Angeles - Live (03:12)/Green Green Rocky Road - Live (02:59)/Intro to Darkest Hour - Live (00:40)/Darkest Hour - Live (03:57)/Last to Leave - Live (02:24)/Steve Goodman - Live (01:09)/City of New Orleans - Live (04:17)/A Poster with Janis Joplin - Live (02:10)/Me and Bobby McgGee - Live (03:56)/My Old Friend - Live (04:26)/This Land is Your Land - Live (09:47)/Remembering Alice - Live (09:01)/Highway in the Wind - Live (05:24),https://i.scdn.co/image/ab67616d00001e02188a04ac6eac6d4bccb6319a,528.0,Country Rock/Folk/Folk Rock/Singer-songwriter,2005,"Guthrie, Arlo"
Arlo Guthrie,Oklahoma Hills - Remastered,Running Down the Road (Remastered),Running Down the Road (Remastered),Album,1969-08-02,"Oklahoma Hills - Remastered (03:27)/Every Hand in the Land - Remastered (02:20)/Creole Belle - Remastered (03:45)/Wheel of Fortune - Remastered (02:30)/Oh, In the Morning - Remastered (04:54)/Coming into Los Angeles - Remastered (03:06)/Stealin' - Remastered (02:49)/My Front Pages - Remastered (03:47)/Living in the Country - Remastered (03:18)/Running Down the Road - Remastered (04:29)",https://i.scdn.co/image/ab67616d00001e027ad128953bbf0fc542911a12,0.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1969,"Guthrie, Arlo"
Arlo Guthrie,Coming into Los Angeles - Remastered,Running Down the Road (Remastered),Running Down the Road (Remastered),Album,1969-08-02,"Oklahoma Hills - Remastered (03:27)/Every Hand in the Land - Remastered (02:20)/Creole Belle - Remastered (03:45)/Wheel of Fortune - Remastered (02:30)/Oh, In the Morning - Remastered (04:54)/Coming into Los Angeles - Remastered (03:06)/Stealin' - Remastered (02:49)/My Front Pages - Remastered (03:47)/Living in the Country - Remastered (03:18)/Running Down the Road - Remastered (04:29)",https://i.scdn.co/image/ab67616d00001e027ad128953bbf0fc542911a12,192.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1969,"Guthrie, Arlo"
Arlo Guthrie,My Front Pages - Remastered,Running Down the Road (Remastered),Running Down the Road (Remastered),Album,1969-08-02,"Oklahoma Hills - Remastered (03:27)/Every Hand in the Land - Remastered (02:20)/Creole Belle - Remastered (03:45)/Wheel of Fortune - Remastered (02:30)/Oh, In the Morning - Remastered (04:54)/Coming into Los Angeles - Remastered (03:06)/Stealin' - Remastered (02:49)/My Front Pages - Remastered (03:47)/Living in the Country - Remastered (03:18)/Running Down the Road - Remastered (04:29)",https://i.scdn.co/image/ab67616d00001e027ad128953bbf0fc542911a12,267.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1969,"Guthrie, Arlo"
Arlo Guthrie,Coming into Los Angeles (Taking Woodstock - Original Motion Picture Soundtrack) - Live,Taking Woodstock [Original Motion Picture Soundtrack],Taking Woodstock [Original Motion Picture Soundtrack],Compilation,2009-08-21,Freedom (2009) [Taking Woodstock - Original Motion Picture Soundtrack] (05:10)/Taking Woodstock Titles (1) [Taking Woodstock - Original Motion Picture Soundtrack] (03:28)/Wooden Ships (05:28)/China Cat Sunflower - Live; Taking Woodstock Original Motion Picture Soundtrack (05:32)/Maggie M'Gill (04:25)/Elliot's Place (1) [Taking Woodstock - Original Motion Picture Soundtrack] (01:09)/Coming into Los Angeles (Taking Woodstock - Original Motion Picture Soundtrack) - Live (02:12)/I-Feel-Like-I'm-Fixin'-To-Die Rag (Live) [Taking Woodstock - Original Motion Picture Soundtrack] (03:11)/Going Up The Country (Live) [Taking Woodstock - Original Motion Picture Soundtrack] (03:21)/Try (Just A Little Bit Harder) [Live] [Taking Woodstock - Original Motion Picture Soundtrack] (04:53)/A Happening (Office #2) [1] [Taking Woodstock - Original Motion Picture Soundtrack] (01:54)/The Red Telephone (04:44)/Beautiful People (Live) [Taking Woodstock - Original Motion Picture Soundtrack] (04:26)/I Shall Be Released (Live) [Taking Woodstock - Original Motion Picture Soundtrack] (04:01)/Perspective Extended (1) [Taking Woodstock - Original Motion Picture Soundtrack] (01:52)/One More Mile - Taking Woodstock Original Soundtrack; 2009 Remaster (03:30)/Volunteers (Taking Woodstock - OST) (02:03),https://i.scdn.co/image/ab67616d00001e0221afae897d9e39996a2c08f4,385.0,,2009,"Guthrie, Arlo"
Arlo Guthrie,Washington County,Washington County (Remastered 2004),Washington County (Remastered 2004),Album,1970-08-02,Introduction (03:21)/Fence Post Blues (03:10)/Gabriel's Mother's Highway Ballad #16 Blues (06:25)/Washington County (01:59)/Valley to Pray (02:46)/Lay Down Little Doggies (03:21)/I Could Be Singing (03:19)/If You Would Just Drop By (04:23)/Percy's Song (04:57)/I Want to Be Around (02:45),https://i.scdn.co/image/ab67616d00001e02698959b9b45411fd46bffad5,98.0,Country Rock/Folk/Folk Rock/Singer-songwriter,1970,"Guthrie, Arlo"
Bobby Keys,Steal from a King,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24),https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,0.0,,1972,"Keys, Bobby"
Bobby Keys,Smokefoot,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24),https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,26.0,,1972,"Keys, Bobby"
Bobby Keys,Bootleg,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24),https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,44.0,,1972,"Keys, Bobby"
Bobby Keys,Altar Rock,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24),https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,60.0,,1972,"Keys, Bobby"
Bobby Keys,Key West,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24),https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,79.0,,1972,"Keys, Bobby"
Bobby Keys,Command Performance,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24),https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,96.0,,1972,"Keys, Bobby"
Bobby Keys,Crispy Duck,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24),https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,124.0,,1972,"Keys, Bobby"
Bobby Keys,Sand & Foam,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24),https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,144.0,,1972,"Keys, Bobby"
Bobby Keys,Suzie,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01),https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,0.0,,2023,"Keys, Bobby"
Bobby Keys,Man In The Street,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01),https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,14.0,,2023,"Keys, Bobby"
Bobby Keys,Dock Of The Bay,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01),https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,40.0,,2023,"Keys, Bobby"
Bobby Keys,Honky Tonk,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01),https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,64.0,,2023,"Keys, Bobby"
Bobby Keys,KC Song,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01),https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,83.0,,2023,"Keys, Bobby"
Bobby Keys,99½,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01),https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,99.0,,2023,"Keys, Bobby"
Bobby Keys,Johnny You Too Bad,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01),https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,111.0,,2023,"Keys, Bobby"
Bobby Keys,Lover's Rockin,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01),https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,138.0,,2023,"Keys, Bobby"
Bobby Keys,Soul Serenade,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01),https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,161.0,,2023,"Keys, Bobby"
Bobby Keys,Only The Strong,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01),https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,183.0,,2023,"Keys, Bobby"
